"price","year","manufacturer","condition","fuel","odometer","title_status","transmission","drive","state","lat","long"
"Easy",2005,"C","excellent","gas",129848,"ok","automatic","fwd","wi",42.5325,-88.0478
"Easy",2008,"C","like new","gas",183015,"ok","automatic","fwd","wi",43.1188,-87.9478
"Easy",1999,"C","good","gas",184000,"ok","automatic","4wd","wi",42.7726,-87.796
"Diff",2018,"C","good","gas",58568,"ok","automatic","4wd","wi",43.016841,-88.035834
"Easy",2013,"C","good","gas",60084,"ok","other","fwd","wi",43.82,-91.23
"Easy",2008,"C","good","gas",258000,"ok","automatic","4wd","wi",43.5667,-91.913
"Easy",2011,"C","good","gas",150000,"ok","automatic","4wd","wi",43.954,-90.8146
"Diff",2015,"C","fair","gas",107907,"ok","automatic","4wd","wi",44.843195,-91.550371
"Easy",2014,"C","excellent","gas",112085,"ok","automatic","fwd","wi",44.0218,-91.4282
"Easy",2013,"C","good","gas",112830,"ok","automatic","4wd","wi",43.5315,-92.5065
"Easy",2000,"C","like new","diesel",306000,"ok","automatic","4wd","wi",43.7989,-91.2175
"Easy",2004,"C","good","gas",164000,"ok","automatic","4wd","wi",43.954,-90.8146
"Diff",2015,"C","like new","gas",77315,"ok","automatic","4wd","wi",44.843195,-91.550371
"Easy",2011,"C","fair","gas",182222,"ok","automatic","fwd","wi",43.097724,-89.300652
"Easy",2010,"C","fair","gas",99348,"ok","automatic","4wd","wi",42.965621,-89.121362
"Easy",1999,"C","excellent","gas",89554,"ok","automatic","4wd","wi",40.1073,-88.2788
"Easy",1999,"B","good","gas",122500,"ok","automatic","4wd","wi",42.8423,-89.3818
"Easy",2004,"C","good","gas",230000,"ok","automatic","4wd","wi",43.0356,-89.4526
"Easy",2018,"C","good","gas",9840,"ok","other","4wd","wi",43.07,-89.38
"Easy",2014,"C","excellent","gas",68261,"ok","automatic","fwd","wi",42.224548,-89.028197
"Easy",2016,"C","excellent","gas",56911,"ok","automatic","fwd","wi",42.1705,-87.859
"Easy",2011,"C","excellent","gas",130309,"notok","automatic","fwd","wi",42.912472,-88.831188
"Easy",2006,"C","excellent","gas",75,"ok","automatic","rwd","wi",43.385315,-89.40002
"Easy",2017,"C","good","gas",68490,"ok","automatic","fwd","wi",43.028173,-89.382555
"Easy",2015,"C","good","gas",86502,"ok","automatic","4wd","wi",43.122774,-88.52791
"Easy",2006,"C","good","gas",94496,"ok","automatic","rwd","wi",43.122774,-88.52791
"Easy",2011,"C","excellent","gas",120381,"ok","automatic","4wd","wi",43.013722,-88.808027
"Diff",2017,"C","good","other",16381,"ok","other","4wd","wi",43.07,-89.38
"Easy",2003,"C","good","gas",80550,"ok","automatic","fwd","wi",42.6955,-89.8598
"Easy",2010,"C","excellent","gas",159455,"ok","automatic","4wd","wi",43.013722,-88.808027
"Easy",2008,"B","good","gas",114326,"ok","automatic","fwd","wi",44.8346,-91.5159
"Easy",2013,"C","excellent","gas",98491,"ok","automatic","fwd","wi",42.224548,-89.028197
"Easy",2016,"C","excellent","gas",107752,"ok","automatic","rwd","wi",42.224548,-89.028197
"Easy",2008,"C","excellent","gas",47080,"ok","automatic","4wd","wi",42.224548,-89.028197
"Easy",2015,"D","excellent","hybrid",68676,"ok","automatic","fwd","wi",42.224548,-89.028197
"Easy",2014,"D","excellent","hybrid",93535,"ok","automatic","fwd","wi",42.224548,-89.028197
"Easy",2017,"C","excellent","gas",80432,"ok","automatic","fwd","wi",42.224548,-89.028197
"Easy",2008,"C","good","gas",121361,"ok","automatic","4wd","wi",42.912472,-88.831188
"Easy",2004,"C","excellent","gas",199945,"ok","automatic","4wd","wi",42.96543,-89.121287
"Easy",2017,"D","good","gas",24852,"ok","automatic","fwd","wi",43.029559,-89.397796
"Diff",2018,"C","good","gas",12787,"ok","automatic","4wd","wi",43.029559,-89.397796
"Easy",2019,"C","good","gas",10169,"ok","other","fwd","wi",43.07,-89.38
"Diff",2016,"B","excellent","gas",74353,"ok","automatic","rwd","wi",44.8346,-91.5159
"Easy",2013,"C","good","gas",70935,"ok","automatic","4wd","wi",43.07,-89.38
"Easy",2002,"C","excellent","gas",27307,"ok","automatic","4wd","wi",42.498606,-89.023793
"Easy",2015,"C","excellent","gas",111086,"ok","automatic","rwd","wi",43.524132,-89.427595
"Easy",2015,"B","excellent","other",84360,"ok","automatic","4wd","wi",42.3524,-88.0545
"Easy",2008,"B","good","gas",114326,"ok","automatic","4wd","wi",44.8346,-91.5159
"Easy",2008,"C","excellent","gas",111378,"ok","automatic","fwd","wi",44.8346,-91.5159
"Easy",2008,"C","good","gas",20800,"ok","automatic","4wd","wi",42.67737,-88.966556
"Easy",2009,"C","excellent","gas",133058,"ok","automatic","4wd","wi",43.110492,-89.642236
"Diff",2014,"C","excellent","diesel",91773,"ok","automatic","4wd","wi",44.8346,-91.5159
"Easy",2010,"C","excellent","gas",142256,"ok","automatic","fwd","wi",43.013722,-88.808027
"Easy",2013,"C","excellent","gas",76315,"ok","manual","fwd","wi",43.013722,-88.808027
"Easy",2017,"C","excellent","gas",33091,"ok","automatic","fwd","wi",43.013722,-88.808027
"Diff",2014,"B","excellent","gas",71861,"ok","automatic","4wd","wi",43.302071,-88.376508
"Diff",2019,"C","excellent","gas",35157,"ok","automatic","fwd","wi",42.8272,-88.7429
"Easy",2008,"C","good","gas",148168,"ok","automatic","rwd","wi",43.6508,-89.7665
"Easy",2013,"C","good","gas",60084,"ok","other","fwd","wi",43.07,-89.38
"Easy",2006,"C","good","hybrid",117000,"ok","automatic","4wd","wi",43.1818,-89.4532
"Easy",1985,"C","good","gas",47000,"notok","manual","rwd","wi",45.1512,-90.3503
"Easy",1997,"C","good","gas",150000,"ok","automatic","fwd","wi",42.8386,-89.0642
"Diff",2019,"C","good","gas",4021,"ok","other","4wd","wi",43.07,-89.38
"Easy",2014,"C","excellent","gas",125000,"ok","automatic","fwd","wi",43.0356,-89.4526
"Easy",2013,"C","excellent","gas",126648,"ok","automatic","4wd","wi",43.013722,-88.808027
"Easy",2012,"C","good","gas",29104,"ok","automatic","rwd","wi",43.122774,-88.52791
"Easy",2009,"C","excellent","gas",61288,"ok","automatic","4wd","wi",43.110477,-89.642193
"Easy",2016,"C","excellent","gas",44266,"ok","automatic","fwd","wi",43.114568,-89.660173
"Easy",2017,"C","excellent","gas",48801,"ok","automatic","fwd","wi",43.114568,-89.660173
"Easy",2009,"C","good","gas",145930,"ok","automatic","fwd","wi",44.8346,-91.5159
"Easy",2014,"C","excellent","gas",58396,"ok","automatic","fwd","wi",43.013722,-88.808027
"Easy",2007,"C","excellent","gas",140463,"ok","automatic","fwd","wi",43.013722,-88.808027
"Easy",2013,"C","excellent","gas",76315,"ok","manual","fwd","wi",43.013722,-88.808027
"Easy",2012,"C","excellent","gas",178615,"ok","automatic","4wd","wi",42.821306,-89.632859
"Easy",2005,"C","good","gas",172000,"ok","automatic","fwd","wi",43.222828,-90.008574
"Diff",2019,"D","like new","gas",24000,"ok","automatic","fwd","wi",43.598803,-90.42778
"Easy",1989,"B","good","gas",97952,"ok","automatic","rwd","wi",42.929,-89.224
"Easy",2011,"C","like new","gas",130303,"ok","automatic","4wd","wi",42.577681,-87.820774
"Easy",2008,"C","like new","gas",132705,"ok","automatic","fwd","wi",42.577681,-87.820774
"Easy",2013,"C","good","gas",141000,"ok","automatic","rwd","wi",43.2739,-88.2155
"Easy",2002,"C","good","gas",161000,"ok","automatic","4wd","wi",43.0488,-88.0015
"Diff",2018,"C","excellent","gas",19491,"ok","automatic","4wd","wi",42.364188,-87.864796
"Easy",2011,"C","excellent","gas",130126,"ok","automatic","4wd","wi",41.995781,-88.167289
"Easy",2019,"C","like new","gas",39900,"ok","automatic","fwd","wi",43.154,-88.164
"Diff",2010,"B","good","gas",72247,"ok","automatic","rwd","wi",40.468826,-74.281734
"Easy",2015,"B","excellent","gas",100600,"ok","automatic","4wd","wi",43.016841,-88.035834
"Easy",2013,"D","excellent","gas",122902,"ok","automatic","fwd","wi",43.023137,-88.810075
"Easy",2011,"C","excellent","gas",116648,"ok","automatic","4wd","wi",43.04393,-88.261909
"Easy",2009,"D","good","gas",28500,"ok","automatic","4wd","wi",42.95278,-88.071728
"Easy",2014,"B","excellent","gas",98002,"ok","automatic","4wd","wi",41.995781,-88.167289
"Easy",2009,"C","good","diesel",936000,"ok","manual","rwd","wi",42.779152,-87.997913
"Easy",1990,"C","excellent","gas",46000,"ok","automatic","rwd","wi",42.9559,-87.9933
"Easy",2010,"C","excellent","gas",133200,"ok","automatic","fwd","wi",42.987906,-88.241072
"Easy",2010,"B","excellent","gas",110250,"ok","automatic","4wd","wi",42.987906,-88.241072
"Easy",2006,"D","like new","gas",120329,"ok","automatic","fwd","wi",43.1188,-87.9478
"Easy",2016,"C","excellent","gas",68312,"ok","automatic","4wd","wi",42.364188,-87.864796
"Easy",2008,"C","excellent","gas",42700,"ok","automatic","fwd","wi",42.934794,-87.926781
"Diff",2017,"B","good","gas",26230,"ok","other","4wd","wi",43.06,-87.96
"Easy",2003,"C","excellent","gas",156000,"ok","automatic","4wd","wi",42.938433,-87.929283
"Diff",2019,"C","good","gas",10396,"ok","other","fwd","wi",43.06,-87.96
"Easy",2015,"C","excellent","gas",134384,"ok","automatic","fwd","wi",42.952429,-88.145178
"Easy",2011,"C","excellent","hybrid",159000,"ok","automatic","fwd","wi",43.02382,-88.03437
"Easy",2008,"C","excellent","gas",157094,"ok","automatic","fwd","wi",43.016513,-88.039487
"Easy",2009,"C","good","gas",132232,"ok","automatic","4wd","wi",43.016513,-88.039487
"Easy",2018,"C","excellent","gas",50517,"ok","automatic","4wd","wi",42.364188,-87.864796
"Easy",2013,"C","excellent","gas",132000,"ok","automatic","4wd","wi",43.761335,-88.43038
"Diff",2015,"C","good","gas",64488,"ok","other","4wd","wi",43.06,-87.96
"Easy",2016,"D","like new","gas",17612,"ok","automatic","fwd","wi",42.981115,-87.938784
"Easy",2006,"C","fair","gas",158565,"ok","automatic","4wd","wi",43.016513,-88.039487
"Diff",2018,"C","good","gas",18683,"ok","automatic","fwd","wi",44.8346,-91.5159
"Easy",2017,"D","excellent","gas",46644,"ok","automatic","4wd","wi",43.023137,-88.810075
"Easy",2002,"B","good","gas",244000,"ok","automatic","fwd","wi",41.8034,-88.0138
"Easy",2004,"C","good","gas",239000,"ok","automatic","4wd","wi",43.086525,-87.975082
"Easy",2009,"C","good","gas",157076,"ok","automatic","fwd","wi",42.9993,-88.2196
"Diff",2012,"B","good","gas",37400,"ok","automatic","rwd","wi",43.06,-87.96
"Easy",2007,"C","good","gas",103427,"ok","automatic","fwd","wi",42.851516,-88.117542
"Easy",2009,"C","good","gas",150000,"ok","automatic","fwd","wi",42.0362,-87.7328
"Easy",2004,"C","good","gas",92636,"ok","automatic","fwd","wi",44.843195,-91.550371
"Easy",2000,"C","excellent","gas",145000,"ok","automatic","4wd","wi",43.1739,-87.9929
"Diff",2016,"C","excellent","gas",69000,"ok","automatic","4wd","wi",42.364188,-87.864796
"Easy",2013,"C","like new","gas",149000,"ok","automatic","fwd","wi",42.9105,-87.8646
"Easy",2003,"B","excellent","gas",119895,"ok","automatic","4wd","wi",42.1458,-88.023
"Easy",2011,"C","good","gas",134277,"ok","automatic","4wd","wi",43.016841,-88.035834
"Easy",2009,"C","excellent","gas",179852,"ok","automatic","4wd","wi",43.016841,-88.035834
"Easy",2015,"C","excellent","gas",64792,"ok","automatic","fwd","wi",42.94982,-87.86017
"Diff",2016,"C","excellent","gas",96236,"ok","automatic","fwd","wi",43.320292,-88.004602
"Easy",2018,"C","good","gas",19059,"ok","other","fwd","wi",43.06,-87.96
"Easy",2010,"C","excellent","gas",103284,"ok","automatic","fwd","wi",43.010522,-87.949865
"Easy",2016,"C","excellent","gas",11766,"ok","automatic","fwd","wi",42.364188,-87.864796
"Easy",2014,"C","good","gas",136493,"ok","automatic","fwd","wi",42.196156,-88.31056
"Easy",2013,"C","excellent","gas",177958,"ok","automatic","fwd","wi",42.6052,-87.8299
"Easy",2012,"B","excellent","gas",100455,"ok","automatic","fwd","wi",44.843195,-91.550371
"Diff",2016,"C","good","gas",84365,"ok","automatic","4wd","wi",44.741365,-90.485795
"Easy",1995,"C","excellent","gas",113000,"ok","automatic","fwd","wi",45.4719,-91.1088
"Easy",2000,"C","fair","gas",104000,"ok","automatic","4wd","wi",45.4963,-89.7273
"Easy",2006,"D","good","gas",199,"ok","automatic","4wd","wi",46.4638,-90.1588
"Diff",2016,"B","good","gas",38264,"ok","automatic","fwd","wi",43.739538,-87.819097
"Easy",2014,"C","excellent","gas",76756,"ok","automatic","fwd","wi",44.07818,-87.6968
"Easy",2011,"C","excellent","gas",46354,"ok","automatic","fwd","wi",43.8176,-87.766
"Diff",2003,"B","excellent","diesel",72000,"ok","automatic","4wd","wi",43.4995,-87.8509
"Easy",2012,"C","good","gas",208500,"ok","automatic","4wd","wi",44.0971,-87.6823
"Diff",2013,"C","good","gas",56739,"ok","other","fwd","wi",43.7,-87.74
"Easy",2010,"C","excellent","gas",126000,"ok","automatic","4wd","wi",44.886015,-89.64818
"Easy",2002,"C","good","gas",141816,"ok","automatic","rwd","wi",45.180367,-89.664853
"Easy",2011,"C","good","gas",92901,"notok","automatic","fwd","wi",43.961981,-91.27339
"Easy",2007,"C","excellent","gas",194000,"ok","automatic","4wd","wi",44.6615,-90.1784
"Easy",2011,"C","good","gas",134177,"ok","automatic","4wd","wi",45.553434,-94.231841
"Diff",2014,"C","good","gas",55535,"ok","automatic","4wd","wi",45.553434,-94.231841
"Diff",2014,"C","good","gas",62791,"ok","automatic","4wd","wi",45.553434,-94.231841
"Diff",2017,"D","good","other",35105,"ok","automatic","4wd","wi",44.945079,-91.144673
"Easy",2012,"C","good","gas",100500,"ok","automatic","4wd","wi",44.752356,-90.290849
"Easy",2010,"D","excellent","gas",190000,"ok","automatic","fwd","wi",45.3445,-90.3072
"Diff",2012,"B","good","gas",37400,"ok","automatic","rwd","wi",44.96,-89.64
"Diff",2017,"B","good","gas",142939,"ok","automatic","4wd","wi",44.741365,-90.485795
"Easy",2009,"C","good","gas",155199,"ok","automatic","4wd","wi",45.180483,-89.665092
"Diff",2015,"B","good","gas",60819,"ok","automatic","4wd","wi",44.935751,-89.616928
"Easy",2012,"C","good","gas",117000,"ok","automatic","fwd","wi",44.99731,-89.604897
"Easy",2011,"C","excellent","gas",99964,"ok","automatic","fwd","wi",44.935751,-89.616928
"Easy",2011,"B","good","gas",162222,"ok","automatic","4wd","wi",45.192367,-89.666661
"Diff",2015,"C","excellent","gas",51735,"ok","automatic","4wd","wy",42.83998,-106.36704
"Easy",2011,"C","like new","gas",81919,"ok","automatic","4wd","wy",39.7436,-105.0643
"Diff",2017,"B","excellent","diesel",191084,"ok","automatic","4wd","wy",40.374375,-104.694103
"Diff",2018,"B","excellent","other",94545,"ok","automatic","4wd","wy",39.73995,-105.088307
"Easy",2005,"C","good","gas",225343,"ok","automatic","fwd","wy",40.5986,-105.0581
"Easy",2003,"B","good","diesel",188745,"ok","automatic","4wd","wy",40.374375,-104.694103
"Easy",2014,"C","excellent","gas",96302,"ok","automatic","fwd","wy",41.1836,-104.8023
"Easy",1972,"C","excellent","gas",107000,"ok","automatic","rwd","wy",42.8992,-106.1754
"Easy",1998,"B","like new","diesel",173037,"ok","automatic","4wd","wy",40.374375,-104.694103
"Diff",2014,"C","good","gas",40847,"ok","automatic","4wd","wy",40.374375,-104.694103
"Diff",2008,"B","good","diesel",206321,"ok","automatic","4wd","wy",40.374375,-104.694103
"Easy",2003,"B","excellent","diesel",215370,"ok","automatic","4wd","wy",40.374375,-104.694103
"Diff",2018,"B","excellent","gas",32410,"ok","automatic","4wd","wy",44.29231,-105.49809
"Easy",2014,"C","excellent","gas",101804,"ok","automatic","4wd","wy",41.138284,-104.784799
"Diff",2015,"C","excellent","diesel",111020,"ok","automatic","4wd","wy",42.83998,-106.36704
"Easy",2013,"C","good","gas",35773,"ok","automatic","4wd","wy",39.626594,-105.050914
"Diff",2018,"B","excellent","other",50379,"ok","automatic","4wd","wy",39.73995,-105.088307
"Diff",2018,"B","good","gas",19794,"ok","other","4wd","al",33.52,-86.79
"Easy",2014,"C","excellent","gas",87000,"ok","automatic","fwd","al",31.0507,-85.3154
"Diff",2017,"C","excellent","gas",137909,"ok","automatic","4wd","al",30.668786,-88.105874
"Diff",2018,"C","like new","gas",24962,"ok","manual","4wd","ak",61.166353,-149.847206
"Diff",2017,"B","excellent","gas",43500,"ok","automatic","4wd","ak",61.218165,-149.865918
"Easy",2018,"C","excellent","gas",83804,"ok","automatic","fwd","ak",61.218165,-149.865918
"Easy",2014,"C","excellent","other",63189,"ok","automatic","fwd","ak",61.16167,-149.86312
"Diff",2015,"C","excellent","gas",82675,"ok","automatic","4wd","ak",61.218278,-149.866025
"Easy",2000,"C","fair","diesel",1e+05,"ok","automatic","4wd","ak",58.3628,-134.5294
"Diff",2020,"C","good","gas",24597,"ok","other","4wd","az",33.779214,-84.411811
"Diff",2017,"C","good","gas",38097,"ok","other","4wd","az",33.779214,-84.411811
"Easy",2007,"C","excellent","gas",90305,"ok","automatic","rwd","az",34.496276,-114.343061
"Easy",1999,"C","good","gas",189000,"ok","automatic","4wd","az",33.4026,-111.7242
"Easy",2015,"C","good","gas",80443,"ok","automatic","fwd","az",33.606762,-112.4231
"Easy",2014,"C","good","other",55047,"ok","other","rwd","az",33.5,-112.05
"Easy",2017,"C","excellent","gas",33260,"ok","automatic","fwd","az",33.7889,-112.1211
"Easy",2010,"C","excellent","gas",183688,"ok","automatic","4wd","az",33.569878,-112.062449
"Easy",2008,"C","excellent","gas",164501,"ok","automatic","4wd","az",33.5623,-112.0559
"Easy",2000,"D","good","gas",160000,"ok","automatic","fwd","az",33.4491,-112.1972
"Easy",2015,"C","excellent","gas",40526,"ok","manual","fwd","az",33.568963,-112.065519
"Easy",2014,"C","excellent","gas",60050,"ok","automatic","fwd","az",33.5961,-112.1199
"Easy",2003,"C","like new","gas",151000,"ok","automatic","fwd","az",33.654888,-112.031085
"Easy",2011,"C","new","gas",97000,"ok","automatic","4wd","az",33.458537,-111.926395
"Easy",2004,"D","good","gas",135000,"ok","automatic","fwd","az",31.7216,-110.0584
"Easy",2016,"D","good","gas",34238,"ok","automatic","fwd","az",32.21,-110.96
"Easy",2014,"C","excellent","gas",89187,"ok","automatic","fwd","ca",34.10651,-117.359185
"Easy",2013,"C","good","gas",55944,"ok","other","fwd","ca",33.779214,-84.411811
"Easy",2008,"C","excellent","gas",168569,"ok","manual","fwd","ca",34.090791,-117.907439
"Easy",2005,"C","excellent","gas",44000,"ok","automatic","fwd","ca",34.02331,-117.11255
"Diff",2014,"C","excellent","gas",4000,"ok","automatic","4wd","ca",33.7852,-117.3166
"Easy",2016,"C","excellent","gas",85000,"ok","automatic","fwd","ca",33.8763,-116.354
"Easy",2016,"C","like new","gas",72691,"ok","manual","fwd","ca",32.876963,-117.184057
"Easy",2017,"C","excellent","gas",7168,"ok","automatic","fwd","ca",34.172231,-118.37333
"Easy",2012,"C","good","gas",75129,"ok","other","fwd","ca",34.2,-118.44
"Easy",1971,"C","like new","gas",60,"ok","manual","4wd","ca",33.8307,-118.3832
"Diff",2021,"B","new","other",1,"ok","other","fwd","ca",33.980919,-118.44841
"Diff",2017,"C","excellent","gas",40509,"ok","automatic","4wd","ca",47.412043,-122.241112
"Diff",1970,"C","excellent","gas",24000,"ok","manual","4wd","ca",33.97307,-118.026099
"Easy",2012,"C","excellent","gas",157512,"ok","automatic","rwd","ca",33.790126,-118.152745
"Easy",1987,"B","excellent","gas",89000,"ok","automatic","fwd","ca",34.178599,-118.446522
"Easy",2014,"C","good","gas",109953,"ok","automatic","fwd","ca",34.1557,-118.6
"Easy",2004,"C","good","gas",168000,"ok","automatic","4wd","ca",34.1467,-117.5803
"Easy",1983,"C","salvage","gas",90000,"ok","automatic","fwd","ca",34.003,-118.4298
"Diff",2019,"B","excellent","gas",1671,"ok","automatic","4wd","ca",25.827103,-80.24152
"Diff",2016,"B","good","diesel",71840,"ok","automatic","4wd","ca",38.2403,-122.6777
"Easy",2017,"C","good","gas",23950,"ok","automatic","fwd","ca",33.779214,-84.411811
"Easy",2017,"C","excellent","gas",75,"ok","automatic","4wd","ca",37.6746,-121.0113
"Easy",2014,"C","good","gas",29411,"ok","other","fwd","ca",33.779214,-84.411811
"Easy",2013,"C","good","gas",57805,"ok","automatic","fwd","ca",33.74,-117.82
"Easy",1990,"D","good","gas",76500,"ok","manual","4wd","ca",33.579031,-117.76024
"Easy",2002,"C","good","gas",180000,"ok","automatic","4wd","ca",33.7732,-117.9705
"Easy",2017,"C","good","hybrid",10000,"ok","automatic","rwd","ca",33.7364,-117.8229
"Easy",2002,"C","excellent","gas",81837,"ok","automatic","fwd","ca",33.836807,-117.843883
"Easy",2002,"C","excellent","gas",61000,"ok","automatic","fwd","ca",33.654845,-117.758116
"Easy",2012,"C","excellent","gas",71000,"ok","automatic","4wd","ca",33.745144,-116.351803
"Easy",1953,"C","excellent","gas",39814,"ok","manual","fwd","ca",40.588407,-122.306843
"Easy",2004,"C","good","gas",190123,"ok","automatic","fwd","ca",40.5605,-122.4116
"Easy",2012,"C","good","gas",49591,"ok","other","4wd","ca",33.779214,-84.411811
"Easy",2012,"C","excellent","gas",94500,"ok","automatic","fwd","ca",38.4403,-121.8088
"Easy",2010,"C","excellent","hybrid",135000,"ok","automatic","fwd","ca",36.5695,-119.617
"Easy",2008,"C","excellent","gas",115819,"ok","automatic","fwd","ca",38.6239,-121.3837
"Easy",2001,"C","excellent","gas",122000,"ok","automatic","rwd","ca",38.5322,-121.9676
"Easy",2001,"C","good","gas",142000,"ok","automatic","4wd","ca",38.5449,-121.7405
"Easy",1957,"C","excellent","gas",500,"ok","manual","fwd","ca",38.9829,-121.0944
"Easy",2002,"B","excellent","gas",201770,"ok","automatic","4wd","ca",33.1072,-117.2943
"Easy",2016,"C","good","gas",31985,"ok","other","fwd","ca",32.74,-117.17
"Easy",2011,"C","good","gas",127101,"ok","automatic","fwd","ca",33.6607,-117.8264
"Diff",2015,"C","good","other",112602,"ok","automatic","rwd","ca",34.070311,-117.446303
"Easy",2006,"C","salvage","gas",131500,"ok","automatic","4wd","ca",32.8178,-116.9223
"Easy",2007,"C","excellent","gas",151500,"ok","automatic","fwd","ca",32.664963,-117.070068
"Diff",2018,"C","good","gas",13628,"ok","other","fwd","ca",33.779214,-84.411811
"Diff",2017,"A","good","electric",35264,"ok","other","4wd","ca",33.779214,-84.411811
"Diff",2016,"A","good","electric",35696,"ok","other","fwd","ca",33.779214,-84.411811
"Easy",2013,"D","good","gas",81332,"ok","automatic","fwd","ca",37.81,-122.3
"Easy",2016,"C","good","gas",34064,"ok","automatic","fwd","ca",37.305742,-122.000927
"Easy",2018,"C","excellent","electric",12859,"ok","automatic","rwd","ca",37.380569,-122.0853
"Easy",2011,"C","fair","gas",150000,"ok","other","4wd","ca",37.3108,-121.9623
"Easy",2006,"B","salvage","gas",88311,"ok","automatic","fwd","ca",38.109849,-122.569297
"Easy",2007,"C","excellent","diesel",350000,"ok","automatic","4wd","ca",38.2403,-122.6777
"Easy",2012,"C","excellent","gas",75500,"ok","automatic","fwd","ca",37.683,-121.763
"Diff",2018,"C","good","other",21130,"ok","automatic","fwd","ca",37.70265,-121.880168
"Easy",2007,"C","excellent","hybrid",147500,"ok","automatic","fwd","ca",37.5605,-121.9999
"Easy",2006,"B","excellent","gas",129000,"ok","automatic","rwd","ca",37.719229,-122.148476
"Easy",2006,"C","good","gas",100376,"ok","automatic","rwd","ca",37.3502,-122.0349
"Easy",2001,"B","fair","gas",171543,"ok","automatic","4wd","ca",37.5343,-122.0392
"Easy",2012,"C","good","gas",140000,"ok","automatic","fwd","ca",37.994,-121.7036
"Easy",2010,"C","excellent","gas",96239,"ok","automatic","fwd","ca",38.624208,-121.401038
"Easy",1998,"B","fair","diesel",4e+05,"ok","manual","4wd","ca",38.0377,-121.3445
"Diff",2013,"C","good","gas",86847,"ok","other","fwd","ca",33.779214,-84.411811
"Easy",2012,"C","like new","gas",67000,"ok","automatic","4wd","ca",38.615505,-121.27169
"Easy",1997,"C","fair","gas",246000,"ok","automatic","4wd","ca",37.7695,-121.5397
"Diff",2016,"C","good","gas",13151,"notok","automatic","rwd","ca",37.8134,-121.2132
"Diff",2017,"B","good","gas",34228,"ok","other","4wd","ca",33.779214,-84.411811
"Easy",2016,"C","excellent","gas",34023,"ok","automatic","4wd","ca",37.963201,-122.509472
"Easy",2013,"C","excellent","gas",86170,"ok","automatic","fwd","ca",38.570309,-121.521625
"Diff",2019,"C","excellent","gas",7578,"ok","automatic","fwd","ca",37.500955,-121.975987
"Easy",2011,"C","good","gas",57577,"ok","automatic","fwd","ca",37.6409,-120.9749
"Diff",2011,"C","like new","gas",30405,"ok","automatic","rwd","ca",37.797332,-121.246016
"Easy",2011,"C","fair","other",104988,"ok","automatic","fwd","ca",38.0031,-121.9172
"Diff",2017,"C","excellent","gas",12345,"ok","automatic","fwd","ca",37.963201,-122.509472
"Easy",2013,"C","good","gas",37689,"ok","other","rwd","ca",33.779214,-84.411811
"Easy",2016,"C","excellent","gas",77503,"ok","automatic","fwd","ca",37.9625,-121.2624
"Diff",2020,"B","good","gas",12448,"ok","automatic","4wd","ca",33.779214,-84.411811
"Easy",2013,"C","excellent","gas",66000,"ok","automatic","4wd","ca",37.958,-121.2876
"Easy",2016,"C","excellent","gas",72455,"ok","automatic","rwd","ca",37.997821,-121.720167
"Diff",2017,"C","good","gas",37072,"ok","automatic","fwd","ca",33.779214,-84.411811
"Easy",2011,"C","good","gas",81711,"ok","automatic","fwd","ca",33.779214,-84.411811
"Diff",2012,"B","good","gas",60335,"ok","automatic","fwd","ca",33.7865,-84.4454
"Easy",2014,"C","salvage","gas",72000,"ok","automatic","fwd","ca",38.615505,-121.27169
"Easy",2011,"B","excellent","gas",89160,"ok","automatic","rwd","ca",38.605011,-121.401917
"Diff",2018,"C","excellent","gas",33327,"ok","automatic","4wd","ca",37.963201,-122.509472
"Easy",2012,"C","like new","gas",98004,"ok","automatic","fwd","ca",37.7383,-121.4345
"Easy",2018,"C","good","gas",29966,"ok","automatic","fwd","ca",37.500955,-121.975987
"Diff",2017,"A","like new","gas",68639,"ok","automatic","4wd","ca",38.016984,-121.270645
"Diff",2019,"C","good","gas",33756,"ok","automatic","4wd","ca",33.779214,-84.411811
"Easy",2016,"C","excellent","gas",49780,"ok","automatic","fwd","ca",38.570309,-121.521625
"Diff",2018,"C","good","gas",6379,"ok","automatic","4wd","ca",33.779214,-84.411811
"Easy",2014,"C","like new","gas",104000,"ok","automatic","fwd","ca",38.606405,-121.447661
"Diff",2018,"C","good","gas",21949,"ok","automatic","fwd","ca",37.958321,-122.507056
"Diff",2013,"C","like new","gas",72132,"ok","automatic","rwd","ca",37.797332,-121.246016
"Easy",2015,"C","excellent","gas",94000,"ok","automatic","fwd","ca",37.655197,-120.993812
"Easy",2011,"C","good","gas",50476,"ok","other","4wd","ca",33.7865,-84.4454
"Easy",2016,"B","good","gas",31373,"ok","other","fwd","ca",33.779214,-84.411811
"Easy",2011,"C","excellent","gas",168688,"ok","automatic","fwd","ca",37.997099,-121.295184
"Diff",2015,"B","good","gas",49702,"ok","automatic","fwd","ca",33.7865,-84.4454
"Easy",2012,"C","excellent","gas",72000,"ok","automatic","fwd","ca",38.627766,-121.400904
"Diff",2018,"C","good","gas",28840,"ok","automatic","fwd","ca",38.020966,-121.28853
"Diff",2019,"C","good","gas",36174,"ok","automatic","fwd","ca",38.020966,-121.28853
"Diff",2017,"C","good","gas",69963,"ok","automatic","4wd","ca",33.779214,-84.411811
"Easy",2005,"C","excellent","gas",188470,"ok","automatic","rwd","ca",34.245358,-118.421508
